Employee_ID,Job_Role,Age,Gender,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Years_at_Company
EMP-10135,Data Scientist,41,Female,8950,1,1,16
EMP-10138,Software Engineer,44,Female,11072,2,3,16
EMP-10146,Analyst,36,Female,10441,4,1,14
EMP-10163,Analyst,42,Male,7152,3,3,18
EMP-10164,Software Engineer,47,Male,11201,4,2,14
EMP-10171,Data Scientist,52,Female,10148,4,3,24
EMP-10178,Analyst,37,Female,6819,1,1,14
EMP-10204,Manager,47,Female,10556,3,2,26
EMP-10220,Software Engineer,42,Male,8303,3,3,13
EMP-10228,HR Specialist,45,Male,7958,3,3,21
EMP-10235,Data Scientist,37,Male,6921,2,3,15
EMP-10236,Manager,45,Male,8145,2,3,18
EMP-10268,Data Scientist,38,Female,11142,3,3,15
EMP-10275,Data Scientist,50,Male,12694,3,1,27
EMP-10276,Data Scientist,55,Male,13152,3,2,24
EMP-10277,Sales Executive,39,Male,7379,1,2,16
EMP-10279,Data Scientist,37,Female,7427,1,1,16
EMP-10286,Analyst,50,Female,8735,3,2,22
EMP-10289,HR Specialist,43,Female,9309,1,1,1
EMP-10293,Analyst,47,Female,12070,4,3,24
EMP-10303,Manager,33,Male,7226,3,2,13
EMP-10312,Software Engineer,34,Male,8969,2,3,8
EMP-10314,HR Specialist,42,Male,6446,1,3,20
EMP-10318,Data Scientist,34,Female,6130,3,1,10
EMP-10329,Data Scientist,38,Male,10123,2,3,13
EMP-10333,Sales Executive,36,Male,7791,3,1,11
EMP-10338,Sales Executive,47,Male,11822,2,3,25
EMP-10339,Sales Executive,47,Female,8918,1,2,17
EMP-10340,Data Scientist,34,Female,10299,1,1,8
EMP-10344,Sales Executive,38,Male,6717,3,2,10
EMP-10345,Analyst,43,Male,11337,2,2,14
EMP-10371,Analyst,46,Male,7680,3,2,16
EMP-10391,HR Specialist,49,Male,12581,1,3,11
EMP-10402,Software Engineer,54,Male,13360,4,1,14
EMP-10408,Manager,44,Male,9197,1,3,14
EMP-10410,Software Engineer,42,Female,11065,3,2,20
EMP-10411,Analyst,39,Male,6887,3,3,11
EMP-10413,Manager,34,Female,10696,2,2,11
EMP-10420,Data Scientist,36,Female,7010,2,3,12
EMP-10421,Software Engineer,38,Male,6977,2,2,11
EMP-10428,Data Scientist,37,Male,9192,2,2,11
EMP-10435,HR Specialist,33,Male,6912,2,4,12
EMP-10437,HR Specialist,40,Female,6663,2,4,18
EMP-10441,Software Engineer,45,Female,11205,2,2,18
EMP-10457,Software Engineer,42,Male,9833,2,3,17
EMP-10459,Data Scientist,48,Male,7646,4,3,20
EMP-10476,Data Scientist,39,Male,10309,3,3,17
EMP-10483,HR Specialist,36,Male,8396,3,2,13
EMP-10485,HR Specialist,44,Male,10014,1,3,21
EMP-10486,Analyst,37,Male,10107,2,2,6
EMP-10495,Data Scientist,33,Male,7534,3,4,10
EMP-10529,Software Engineer,43,Male,9648,3,3,18
EMP-10531,Manager,34,Male,6755,2,1,7
EMP-10533,Data Scientist,50,Female,10848,3,4,26
EMP-10539,Sales Executive,43,Female,11183,4,3,22
EMP-10556,HR Specialist,34,Female,9143,3,3,13
EMP-10566,Data Scientist,41,Female,11293,2,4,11
EMP-10567,HR Specialist,30,Female,7128,3,1,6
EMP-10569,Sales Executive,42,Female,9377,2,2,12
EMP-10576,Manager,41,Female,10101,2,3,19
EMP-10578,Software Engineer,39,Female,7758,1,1,8
EMP-10588,Manager,34,Male,10089,1,3,6
EMP-10589,Analyst,45,Female,7318,2,3,7
EMP-10613,Manager,35,Male,10536,2,3,12
EMP-10634,Manager,32,Female,10020,3,1,9
EMP-10635,Data Scientist,43,Female,7237,1,4,16
EMP-10636,Data Scientist,40,Male,10153,3,2,16
EMP-10638,Manager,42,Female,11182,4,3,17
EMP-10641,HR Specialist,43,Male,9398,3,1,8
EMP-10643,Manager,35,Female,7183,3,2,10
EMP-10648,Sales Executive,34,Male,5187,2,3,9
EMP-10664,Manager,37,Male,7181,2,1,15
EMP-10674,HR Specialist,39,Female,8708,2,3,16
EMP-10679,Data Scientist,38,Male,7341,3,2,11
EMP-10686,Analyst,34,Female,7214,3,2,11
EMP-10702,Manager,33,Male,10391,4,2,12
EMP-10709,Software Engineer,38,Female,7469,2,3,18
EMP-10713,Data Scientist,39,Female,7388,3,4,18
EMP-10721,Manager,43,Male,7904,2,3,21
EMP-10736,HR Specialist,30,Male,5719,3,1,6
EMP-10740,HR Specialist,37,Male,5787,3,3,10
EMP-10752,HR Specialist,42,Female,10369,1,1,21
EMP-10757,Sales Executive,43,Female,10860,4,3,16
EMP-10761,Analyst,31,Female,6936,2,2,5
EMP-10762,Analyst,40,Female,9963,4,2,11
EMP-10776,HR Specialist,44,Male,8263,4,2,23
EMP-10777,HR Specialist,41,Female,11509,2,2,17
EMP-10779,Sales Executive,51,Female,10607,4,2,27
EMP-10781,Analyst,34,Female,6305,3,1,13
EMP-10783,Sales Executive,44,Male,8180,3,1,9
EMP-10797,Software Engineer,37,Male,8282,3,2,17
EMP-10802,Software Engineer,42,Male,8217,4,2,20
EMP-10832,Sales Executive,35,Male,6094,1,3,9
EMP-10837,Analyst,42,Male,9900,3,2,7
EMP-10844,Analyst,54,Female,12938,3,1,23
EMP-10849,Manager,45,Male,8612,3,2,22
EMP-10851,HR Specialist,35,Male,7798,1,3,12
EMP-10852,Sales Executive,43,Male,8137,3,3,19
EMP-10858,Manager,39,Male,6846,4,2,13
EMP-10866,Sales Executive,28,Female,6058,2,3,7
EMP-10871,Software Engineer,50,Female,8631,3,1,28
EMP-10874,Sales Executive,35,Male,8881,1,2,7
EMP-10876,Analyst,41,Female,9476,3,4,20
EMP-10882,HR Specialist,33,Female,6542,3,2,10
EMP-10893,Software Engineer,37,Female,8049,3,2,9
EMP-10902,Data Scientist,35,Male,6573,2,3,11
EMP-10906,HR Specialist,34,Male,7511,3,1,11
EMP-10909,Sales Executive,39,Female,8433,3,3,13
EMP-10915,Manager,41,Female,10247,4,2,12
EMP-10919,HR Specialist,39,Male,8849,2,3,17
EMP-10931,Software Engineer,44,Female,6891,2,2,6
EMP-10935,Data Scientist,58,Male,10303,4,3,27
EMP-10937,Analyst,48,Male,8793,3,1,24
EMP-10940,Manager,36,Male,7920,4,2,15
EMP-10943,Manager,43,Male,10548,3,3,18
EMP-10946,Analyst,44,Male,8841,3,4,11
EMP-10954,HR Specialist,28,Male,8501,3,3,7
EMP-10956,Software Engineer,32,Male,5166,3,2,9
EMP-10965,Software Engineer,43,Female,8180,4,4,20
EMP-10968,Software Engineer,40,Female,7152,2,3,14
EMP-10972,Data Scientist,44,Male,10312,3,2,22
EMP-10974,Manager,46,Male,7540,3,2,19
EMP-10975,Software Engineer,43,Female,7261,3,1,21
EMP-10978,Analyst,45,Female,8745,3,3,11
EMP-10988,Software Engineer,44,Female,11308,1,2,16
EMP-10992,Data Scientist,39,Male,6846,4,3,18
EMP-11001,Analyst,51,Male,9758,1,2,11
EMP-11043,HR Specialist,37,Male,11462,2,3,15
EMP-11049,HR Specialist,34,Female,8660,3,4,12
EMP-11059,Analyst,31,Male,9849,3,1,7
EMP-11065,Sales Executive,37,Female,9149,3,2,9
EMP-11066,Software Engineer,41,Male,6506,3,3,11
EMP-11070,Data Scientist,39,Female,9466,3,3,14
EMP-11081,Data Scientist,32,Female,8182,2,3,9
EMP-11084,Software Engineer,52,Male,10848,1,2,26
EMP-11087,Analyst,39,Female,6578,2,4,13
EMP-11094,HR Specialist,34,Female,8003,2,2,12
EMP-11095,Manager,43,Female,9972,2,2,14
EMP-11101,Data Scientist,30,Male,8361,1,4,10
EMP-11104,Manager,34,Female,7195,2,4,6
EMP-11106,Software Engineer,46,Female,8166,2,1,20
EMP-11123,Analyst,44,Female,9217,2,4,13
EMP-11137,HR Specialist,35,Female,6784,2,2,8
EMP-11156,Analyst,41,Male,9516,3,2,18
EMP-11159,Manager,39,Male,10291,1,1,10
EMP-11160,Software Engineer,35,Male,7525,3,3,13
EMP-11163,Sales Executive,37,Female,9532,2,2,11
EMP-11166,Analyst,39,Male,8197,1,4,15
EMP-11168,HR Specialist,43,Female,8913,1,2,23
EMP-11172,Manager,37,Female,9348,1,2,8
EMP-11177,HR Specialist,50,Female,9599,3,3,25
EMP-11189,Manager,41,Male,10711,4,2,17
EMP-11201,Software Engineer,46,Female,9389,2,4,26
EMP-11208,HR Specialist,44,Male,11123,1,1,12
EMP-11210,Software Engineer,45,Female,11705,3,2,25
EMP-11214,Manager,28,Female,6195,2,2,7
EMP-11217,Data Scientist,34,Male,7861,3,2,11
EMP-11224,Analyst,41,Male,11658,1,3,19
EMP-11225,Manager,41,Female,7766,3,4,17
EMP-11229,Manager,33,Male,6549,3,2,8
EMP-11238,Analyst,44,Male,9607,3,2,16
EMP-11239,Software Engineer,42,Male,10066,2,3,22
EMP-11244,Software Engineer,33,Male,8010,1,2,7
EMP-11245,HR Specialist,39,Female,6761,3,4,11
EMP-11251,Data Scientist,40,Female,11708,2,3,11
EMP-11256,Analyst,42,Female,6985,4,3,12
EMP-11263,Data Scientist,38,Male,8647,4,2,14
EMP-11272,Analyst,35,Female,8910,2,3,13
EMP-11276,Data Scientist,33,Female,5353,4,3,13
EMP-11284,Software Engineer,39,Male,6538,2,3,10
EMP-11290,Manager,39,Male,10338,3,2,17
EMP-11293,Software Engineer,44,Female,7558,1,2,6
EMP-11294,Manager,36,Female,9035,3,2,13
EMP-11295,Sales Executive,41,Female,6205,4,2,19
EMP-11298,Sales Executive,35,Male,6884,3,3,11
EMP-11313,HR Specialist,50,Male,10745,3,4,21
EMP-11325,Sales Executive,41,Male,8544,4,3,16
EMP-11327,Data Scientist,44,Male,9190,1,3,13
EMP-11334,Software Engineer,40,Female,11515,4,3,16
EMP-11337,Analyst,41,Female,11993,2,4,18
EMP-11338,Manager,40,Female,7877,2,3,11
EMP-11341,Analyst,38,Female,7734,4,3,9
EMP-11344,Software Engineer,32,Female,9570,1,3,10
EMP-11346,Sales Executive,40,Male,11041,1,3,15
EMP-11359,Software Engineer,43,Female,8668,3,3,17
EMP-11375,Manager,34,Male,7130,3,3,11
EMP-11382,HR Specialist,39,Male,11206,4,3,18
EMP-11385,HR Specialist,29,Male,7126,2,1,6
EMP-11386,Sales Executive,37,Female,8710,3,3,16
EMP-11392,Software Engineer,43,Female,7272,1,1,14
EMP-11409,Software Engineer,46,Male,8351,4,3,16
EMP-11415,Sales Executive,31,Female,8242,3,2,9
EMP-11452,Data Scientist,43,Female,6981,3,3,13
EMP-11462,Software Engineer,42,Male,6766,3,3,18
EMP-11470,Analyst,45,Male,12836,4,2,15
EMP-11477,HR Specialist,34,Male,5497,1,2,14
EMP-11479,Manager,41,Male,9417,1,3,20
EMP-11494,Software Engineer,38,Male,8779,2,1,13
EMP-11495,Data Scientist,38,Female,10241,3,2,13
EMP-11506,Sales Executive,52,Female,11735,3,3,28
EMP-11510,Software Engineer,40,Female,8509,3,2,12
EMP-11523,Analyst,34,Male,9853,3,2,11
EMP-11525,Data Scientist,42,Male,8627,2,4,12
EMP-11526,Software Engineer,44,Male,11430,3,3,20
EMP-11527,Manager,40,Female,7787,3,3,18
EMP-11536,Analyst,31,Male,5578,2,3,8
EMP-11537,Software Engineer,39,Male,9135,1,4,13
EMP-11539,Analyst,33,Male,9276,3,3,13
EMP-11563,Software Engineer,47,Male,11317,3,2,21
EMP-11573,Manager,47,Male,8030,4,3,24
EMP-11577,Manager,39,Female,6471,4,2,18
EMP-11579,Manager,42,Female,10784,3,2,21
EMP-11585,Analyst,42,Female,10921,3,2,19
EMP-11591,Analyst,44,Male,12022,3,2,16
EMP-11597,Software Engineer,49,Male,9313,2,3,7
EMP-11603,HR Specialist,28,Male,7220,3,1,5
EMP-11612,Sales Executive,51,Female,10110,3,2,10
EMP-11614,Software Engineer,47,Male,8227,3,1,14
EMP-11623,Software Engineer,53,Male,13462,2,2,26
EMP-11626,Manager,41,Female,7647,4,2,19
EMP-11629,Manager,32,Male,7466,1,1,11
EMP-11639,Software Engineer,43,Male,11485,2,1,23
EMP-11643,Analyst,42,Female,6644,3,3,21
EMP-11644,Data Scientist,34,Male,7161,2,3,11
EMP-11649,Software Engineer,40,Male,9269,2,2,13
EMP-11650,Data Scientist,52,Male,12765,3,3,31
EMP-11660,Data Scientist,34,Male,8456,3,2,8
EMP-11662,Software Engineer,35,Male,8222,1,2,7
EMP-11671,Software Engineer,34,Female,8326,3,3,13
EMP-11676,Analyst,43,Male,10396,2,3,7
EMP-11684,Software Engineer,42,Male,7667,3,3,10
EMP-11687,Manager,35,Female,6134,3,3,10
EMP-11688,HR Specialist,42,Female,9087,1,3,14
EMP-11714,HR Specialist,41,Female,8561,3,1,10
EMP-11728,Sales Executive,50,Female,12654,4,4,23
EMP-11738,Software Engineer,46,Male,11759,2,3,22
EMP-11739,Software Engineer,38,Male,8030,3,1,14
EMP-11746,Manager,49,Male,10724,2,3,23
EMP-11753,Software Engineer,40,Female,6783,2,2,16
EMP-11756,Data Scientist,38,Female,11308,3,1,13
EMP-11768,Sales Executive,39,Female,8774,3,2,13
EMP-11771,Manager,45,Male,9460,1,2,5
EMP-11774,Data Scientist,50,Female,12089,3,2,27
EMP-11784,Analyst,36,Male,7337,2,3,13
EMP-11787,Analyst,34,Female,7962,1,3,14
EMP-11788,Analyst,40,Female,8497,2,2,9
EMP-11795,Data Scientist,41,Male,10059,4,4,20
EMP-11803,Data Scientist,45,Male,7697,2,3,8
EMP-11810,Sales Executive,49,Male,12060,3,2,8
EMP-11823,Analyst,38,Male,11063,3,2,12
EMP-11831,Data Scientist,34,Male,5892,3,2,14
EMP-11832,Data Scientist,43,Male,11070,3,2,21
EMP-11834,Data Scientist,38,Female,6902,2,1,9
EMP-11857,Sales Executive,42,Female,10177,1,2,20
EMP-11858,Manager,34,Female,7682,1,2,8
EMP-11863,HR Specialist,46,Male,8861,2,2,22
EMP-11877,HR Specialist,34,Male,10767,1,1,9
EMP-11883,Software Engineer,36,Female,5412,1,2,9
EMP-11887,Software Engineer,48,Female,11848,4,1,22
EMP-11890,Sales Executive,36,Male,8273,3,2,9
EMP-11893,Software Engineer,51,Female,11119,4,4,20
EMP-11896,Sales Executive,43,Female,9243,3,3,13
EMP-11900,Software Engineer,40,Male,11578,4,1,18
EMP-11901,Sales Executive,47,Female,9944,4,3,11
EMP-11915,Manager,34,Female,8311,1,3,10
EMP-11931,Sales Executive,37,Female,6468,3,4,9
EMP-11935,HR Specialist,40,Female,7824,4,3,15
EMP-11939,Software Engineer,28,Female,9002,1,4,8
EMP-11952,Software Engineer,37,Male,6382,3,3,8
EMP-11960,Sales Executive,42,Male,11438,1,1,20
EMP-11968,Software Engineer,29,Female,8031,1,1,4
EMP-11969,Software Engineer,44,Female,9126,3,2,15
EMP-11972,Software Engineer,29,Female,10100,2,3,8
EMP-11995,Manager,37,Male,7164,2,3,5
EMP-12006,Sales Executive,36,Female,7865,2,3,12
EMP-12022,HR Specialist,37,Male,6290,3,4,13
EMP-12029,Analyst,47,Female,10583,3,3,17
EMP-12030,HR Specialist,39,Male,8196,3,3,14
EMP-12050,Sales Executive,44,Female,11762,2,4,20
EMP-12051,HR Specialist,40,Female,6188,3,1,18
EMP-12068,HR Specialist,45,Female,8948,3,1,17
EMP-12074,Manager,46,Female,11120,1,4,24
EMP-12081,Analyst,45,Female,7857,2,1,22
EMP-12090,Manager,42,Male,10737,4,3,15
EMP-12095,Manager,40,Female,9277,3,2,17
EMP-12097,Data Scientist,49,Male,11004,2,3,24
EMP-12099,Manager,48,Male,8622,3,2,20
EMP-12105,Manager,35,Female,7509,1,2,8
EMP-12114,Manager,42,Male,9033,2,1,19
EMP-12122,Sales Executive,45,Female,9244,3,2,14
EMP-12123,Data Scientist,39,Female,10967,4,4,18
EMP-12130,Data Scientist,42,Female,9665,1,2,20
EMP-12133,Manager,48,Female,7834,4,3,12
EMP-12134,Sales Executive,42,Female,8073,2,2,12
EMP-12146,Data Scientist,47,Female,8814,1,3,18
EMP-12147,Data Scientist,41,Female,6145,1,3,21
EMP-12152,Software Engineer,48,Male,9844,2,1,21
EMP-12158,Data Scientist,42,Female,8959,3,2,17
EMP-12167,Manager,43,Male,8352,3,1,19
EMP-12218,Software Engineer,44,Male,9094,3,2,21
EMP-12243,Manager,36,Male,10719,2,3,10
EMP-12246,Analyst,30,Male,8803,1,2,8
EMP-12266,Data Scientist,50,Female,11781,2,3,15
EMP-12267,Data Scientist,34,Male,6369,4,2,9
EMP-12268,Sales Executive,46,Male,10132,4,2,25
EMP-12294,Software Engineer,43,Male,9601,3,4,22
EMP-12298,Manager,35,Female,9186,3,3,14
EMP-12307,HR Specialist,44,Male,9853,4,2,14
EMP-12309,Sales Executive,42,Female,10779,4,1,10
EMP-12323,HR Specialist,51,Male,9391,2,3,17
EMP-12324,Software Engineer,37,Female,10037,3,2,13
EMP-12328,Analyst,50,Female,8750,4,1,25
EMP-12330,Data Scientist,46,Male,11473,4,3,15
EMP-12343,Data Scientist,31,Male,5013,1,2,5
EMP-12346,Software Engineer,36,Female,10244,4,3,11
EMP-12352,Software Engineer,43,Male,9628,3,3,15
EMP-12357,Data Scientist,41,Female,9498,3,3,19
EMP-12358,Software Engineer,39,Female,6149,1,4,13
EMP-12366,Analyst,35,Male,6200,3,3,10
EMP-12385,Software Engineer,41,Male,11823,3,3,17
EMP-12388,Data Scientist,50,Female,12187,3,4,20
EMP-12392,HR Specialist,49,Female,9884,3,4,20
EMP-12397,Analyst,48,Male,9954,3,2,26
EMP-12398,Manager,43,Male,9414,2,2,18
EMP-12418,Data Scientist,50,Female,10351,4,3,17
EMP-12422,Data Scientist,38,Female,8631,2,3,10
EMP-12427,Manager,44,Male,10492,2,3,16
EMP-12434,Sales Executive,45,Male,11097,2,3,21
EMP-12441,Software Engineer,42,Female,11062,3,4,22
EMP-12471,HR Specialist,50,Female,12479,1,1,8
EMP-12476,Analyst,36,Female,7376,1,2,11
EMP-12484,Software Engineer,39,Male,8483,3,2,12
EMP-12485,Sales Executive,37,Female,10460,1,2,7
EMP-12487,Data Scientist,39,Male,8890,2,1,8
EMP-12488,Data Scientist,42,Male,10691,2,2,8
EMP-12491,HR Specialist,45,Male,9398,2,3,15
EMP-12508,Analyst,41,Female,8105,2,3,18
EMP-12520,Sales Executive,35,Female,7537,2,1,6
EMP-12527,HR Specialist,20,Female,4476,1,2,0
EMP-12546,HR Specialist,36,Male,8127,1,4,15
EMP-12552,Analyst,44,Female,11590,3,4,22
EMP-12553,HR Specialist,47,Male,8907,3,2,24
EMP-12558,Sales Executive,36,Male,8487,1,3,14
EMP-12559,Sales Executive,58,Female,11385,2,4,27
EMP-12563,HR Specialist,40,Female,8263,2,2,15
EMP-12574,Data Scientist,41,Female,11479,4,3,15
EMP-12575,HR Specialist,34,Male,6718,2,3,8
EMP-12576,Software Engineer,31,Female,5541,1,1,10
EMP-12579,Software Engineer,40,Male,8533,3,2,11
EMP-12585,Analyst,49,Male,10413,2,3,19
EMP-12586,Data Scientist,46,Male,9582,4,3,20
EMP-12595,Data Scientist,47,Male,8962,3,2,16
EMP-12597,Analyst,35,Male,9508,3,2,12
EMP-12603,Software Engineer,43,Female,7128,2,3,17
EMP-12627,Data Scientist,55,Female,12608,1,1,21
EMP-12633,Analyst,36,Male,6422,1,2,12
EMP-12636,Data Scientist,40,Female,10508,4,3,16
EMP-12644,HR Specialist,43,Male,10317,3,3,20
EMP-12658,Manager,46,Male,9360,4,4,15
EMP-12678,Software Engineer,42,Male,10429,3,3,18
EMP-12679,Data Scientist,36,Female,10306,4,3,16
EMP-12684,Data Scientist,27,Male,7504,1,2,5
EMP-12693,Manager,34,Male,10468,2,2,11
EMP-12698,Data Scientist,51,Male,9636,2,3,17
EMP-12707,Manager,35,Female,9712,3,1,12
EMP-12714,Manager,43,Female,7496,4,3,20
EMP-12722,Manager,30,Male,4538,1,1,4
EMP-12725,HR Specialist,40,Female,9210,2,1,16
EMP-12726,HR Specialist,36,Male,7345,1,2,11
EMP-12728,HR Specialist,41,Female,8586,2,3,16
EMP-12736,Data Scientist,32,Female,7223,1,2,10
EMP-12737,HR Specialist,43,Male,7005,2,3,10
EMP-12749,Analyst,42,Male,8182,3,3,14
EMP-12753,Analyst,43,Male,8177,4,3,20
EMP-12767,Analyst,34,Female,4279,3,1,12
EMP-12770,Sales Executive,41,Male,9603,3,2,10
EMP-12773,Sales Executive,37,Female,9224,3,1,14
EMP-12784,Sales Executive,36,Male,7702,1,2,7
EMP-12794,Sales Executive,54,Female,9108,4,2,33
EMP-12798,Sales Executive,38,Male,9078,1,2,4
EMP-12800,Software Engineer,36,Female,6027,2,3,13
EMP-12802,Data Scientist,51,Female,13161,2,3,26
EMP-12804,Sales Executive,43,Female,12215,2,4,21
EMP-12811,HR Specialist,42,Female,11263,3,2,13
EMP-12816,Data Scientist,35,Male,6547,2,3,14
EMP-12830,Manager,31,Male,9963,2,2,6
EMP-12832,Software Engineer,29,Male,8745,3,2,9
EMP-12837,Analyst,50,Female,11037,1,3,26
EMP-12844,Data Scientist,60,Female,13949,2,1,22
EMP-12848,Software Engineer,43,Female,10752,3,4,19
EMP-12866,HR Specialist,35,Male,10291,1,3,9
EMP-12867,Sales Executive,43,Male,7622,3,3,22
EMP-12868,Sales Executive,39,Male,6658,2,2,10
EMP-12869,HR Specialist,42,Male,9644,2,2,18
EMP-12871,Software Engineer,53,Female,8249,3,3,17
EMP-12875,Software Engineer,39,Female,7089,3,1,14
EMP-12883,Sales Executive,32,Female,7604,1,2,6
EMP-12885,Analyst,46,Female,7256,2,1,8
EMP-12888,Sales Executive,35,Male,9918,3,1,11
EMP-12897,Analyst,35,Female,10240,3,1,9
EMP-12899,Analyst,38,Male,8297,3,1,18
EMP-12904,Analyst,39,Male,8315,2,1,14
EMP-12909,Data Scientist,40,Male,7476,2,2,4
EMP-12914,Data Scientist,45,Female,11188,2,3,16
EMP-12915,Software Engineer,34,Female,8870,1,3,12
EMP-12916,Analyst,37,Male,6648,1,3,10
EMP-12928,Sales Executive,42,Male,8451,4,3,14
EMP-12933,Sales Executive,56,Female,11792,1,2,17
EMP-12938,Data Scientist,50,Female,11263,1,2,26
EMP-12940,HR Specialist,34,Male,9723,4,3,9
EMP-12941,Analyst,37,Female,6737,3,2,15
EMP-12944,HR Specialist,37,Male,9262,1,4,16
EMP-12945,Analyst,43,Female,7517,2,3,15
EMP-12956,Data Scientist,53,Male,12298,3,4,22
EMP-12975,HR Specialist,36,Male,8388,2,3,10
EMP-12977,Software Engineer,50,Female,10390,2,2,11
EMP-12978,Manager,41,Female,9579,4,4,17
EMP-12981,Data Scientist,28,Female,7506,1,2,7
EMP-12985,HR Specialist,37,Female,9534,2,1,4
EMP-12986,Data Scientist,33,Male,5928,3,1,6
EMP-12987,Data Scientist,34,Female,7887,2,3,14
EMP-13002,Software Engineer,41,Male,8512,4,2,8
EMP-13016,Sales Executive,50,Female,9509,4,2,14
EMP-13019,Sales Executive,37,Female,10225,3,3,16
EMP-13020,Manager,38,Male,9408,3,1,12
EMP-13025,Data Scientist,47,Male,11002,2,2,12
EMP-13031,Software Engineer,42,Female,9226,4,4,13
EMP-13036,Data Scientist,33,Male,8352,1,3,6
EMP-13047,HR Specialist,40,Male,7050,2,2,5
EMP-13058,HR Specialist,41,Female,7236,2,4,18
EMP-13060,Data Scientist,39,Male,6434,2,3,14
EMP-13062,Software Engineer,40,Male,11564,4,1,8
EMP-13083,HR Specialist,33,Female,6567,3,1,13
EMP-13101,Manager,41,Female,7212,2,2,18
EMP-13103,Analyst,43,Female,10233,2,2,10
EMP-13118,Analyst,37,Male,7376,1,3,8
EMP-13120,Software Engineer,36,Female,6352,3,2,16
EMP-13123,Manager,30,Female,7419,3,1,7
EMP-13124,Software Engineer,38,Female,8669,1,3,13
EMP-13160,HR Specialist,38,Male,6551,4,3,15
EMP-13167,Software Engineer,43,Male,7433,3,3,18
EMP-13168,Data Scientist,53,Male,13418,4,2,27
EMP-13173,Software Engineer,33,Male,5319,3,4,8
EMP-13174,Software Engineer,37,Female,8299,4,3,15
EMP-13183,Data Scientist,40,Female,10801,2,3,17
EMP-13205,Analyst,42,Female,7735,2,4,10
EMP-13217,Manager,49,Female,9783,3,2,16
EMP-13224,HR Specialist,46,Female,8671,4,2,22
EMP-13247,HR Specialist,34,Male,6741,3,3,13
EMP-13250,HR Specialist,38,Female,7869,3,3,14
EMP-13253,Manager,52,Male,10356,3,2,26
EMP-13269,Data Scientist,33,Male,6122,3,1,6
EMP-13271,Software Engineer,35,Female,8046,1,1,3
EMP-13281,Data Scientist,38,Female,6839,4,3,16
EMP-13285,Sales Executive,51,Male,11102,3,2,26
EMP-13288,HR Specialist,42,Male,6244,4,2,17
EMP-13292,Analyst,47,Female,9553,3,1,10
EMP-13312,Software Engineer,35,Male,7839,1,3,13
EMP-13325,Data Scientist,35,Male,5847,1,3,10
EMP-13326,Software Engineer,35,Male,8635,2,2,15
EMP-13328,Manager,44,Female,9049,3,2,19
EMP-13331,HR Specialist,47,Female,9165,3,3,17
EMP-13334,HR Specialist,42,Male,7451,4,2,18
EMP-13345,HR Specialist,47,Female,12201,3,2,24
EMP-13358,Data Scientist,40,Male,8463,4,2,16
EMP-13371,Data Scientist,39,Female,9893,2,2,10
EMP-13375,Analyst,28,Male,5873,1,2,3
EMP-13380,Data Scientist,39,Female,8493,3,1,13
EMP-13385,Analyst,45,Male,12437,2,4,22
EMP-13394,Manager,29,Male,8064,1,3,9
EMP-13397,Manager,27,Female,6077,2,1,4
EMP-13408,Manager,45,Male,11974,4,2,15
EMP-13424,Sales Executive,53,Male,12335,2,4,22
EMP-13438,Data Scientist,37,Female,10517,2,3,8
EMP-13445,HR Specialist,28,Female,7568,1,2,7
EMP-13446,Manager,41,Female,10411,3,3,13
EMP-13447,Software Engineer,29,Male,7132,1,3,4
EMP-13448,Manager,52,Female,11238,1,2,22
EMP-13451,Analyst,34,Male,9828,3,1,11
EMP-13460,Sales Executive,41,Male,7989,3,4,18
EMP-13466,HR Specialist,32,Male,6850,2,2,7
EMP-13469,Sales Executive,34,Female,9212,4,1,12
EMP-13484,Manager,46,Female,12174,3,2,21
EMP-13492,Data Scientist,39,Female,10122,3,2,11
EMP-13496,Sales Executive,33,Male,6550,2,3,12
EMP-13501,HR Specialist,49,Female,7664,3,2,14
EMP-13502,Data Scientist,47,Male,9626,1,3,16
EMP-13505,Sales Executive,43,Male,8397,3,2,16
EMP-13521,HR Specialist,34,Male,10511,1,3,7
EMP-13531,HR Specialist,44,Male,8594,3,3,20
EMP-13534,HR Specialist,30,Female,5369,1,4,8
EMP-13539,HR Specialist,43,Female,9333,2,3,8
EMP-13543,Sales Executive,40,Male,7973,1,1,16
EMP-13549,Data Scientist,43,Male,10952,1,2,12
EMP-13551,Software Engineer,33,Female,6772,1,2,10
EMP-13571,Data Scientist,26,Female,5209,2,3,3
EMP-13572,Data Scientist,43,Male,11274,3,4,22
EMP-13575,Manager,42,Male,9925,2,2,21
EMP-13577,Manager,47,Female,8922,3,4,21
EMP-13583,Analyst,38,Male,6859,1,2,8
EMP-13586,HR Specialist,42,Female,8657,2,3,14
EMP-13593,HR Specialist,50,Female,9512,4,3,13
EMP-13614,HR Specialist,52,Male,8790,4,3,13
EMP-13623,Manager,44,Female,11739,3,3,19
EMP-13628,Sales Executive,31,Male,9804,3,2,7
EMP-13632,Sales Executive,45,Female,12057,1,1,18
EMP-13633,Sales Executive,51,Male,12339,3,3,23
EMP-13636,Sales Executive,49,Male,9265,2,3,26
EMP-13643,Analyst,40,Male,9195,3,3,16
EMP-13650,Sales Executive,50,Male,9350,1,2,15
EMP-13657,Analyst,43,Male,7856,1,3,20
EMP-13658,Analyst,33,Female,9957,1,3,9
